timestamp,value,classification,date
1641015000,21,Extreme Fear,1970-01-01
1641101400,29,Fear,1970-01-01
1641187800,29,Fear,1970-01-01
1641274200,23,Extreme Fear,1970-01-01
1641360600,24,Extreme Fear,1970-01-01
1641447000,15,Extreme Fear,1970-01-01
1641533400,18,Extreme Fear,1970-01-01
1641619800,10,Extreme Fear,1970-01-01
1641706200,23,Extreme Fear,1970-01-01
1641792600,23,Extreme Fear,1970-01-01
1641879000,21,Extreme Fear,1970-01-01
1641965400,22,Extreme Fear,1970-01-01
1642051800,21,Extreme Fear,1970-01-01
1642138200,21,Extreme Fear,1970-01-01
1642224600,23,Extreme Fear,1970-01-01
1642311000,21,Extreme Fear,1970-01-01
1642397400,22,Extreme Fear,1970-01-01
1642483800,24,Extreme Fear,1970-01-01
1642570200,24,Extreme Fear,1970-01-01
1642656600,24,Extreme Fear,1970-01-01
1642743000,19,Extreme Fear,1970-01-01
1642829400,13,Extreme Fear,1970-01-01
1642915800,11,Extreme Fear,1970-01-01
1643002200,13,Extreme Fear,1970-01-01
1643088600,12,Extreme Fear,1970-01-01
1643175000,23,Extreme Fear,1970-01-01
1643261400,20,Extreme Fear,1970-01-01
1643347800,24,Extreme Fear,1970-01-01
1643434200,24,Extreme Fear,1970-01-01
1643520600,29,Fear,1970-01-01
1643607000,20,Extreme Fear,1970-01-01
1643693400,26,Fear,1970-01-01
1643779800,28,Fear,1970-01-01
1643866200,20,Extreme Fear,1970-01-01
1643952600,20,Extreme Fear,1970-01-01
1644039000,33,Fear,1970-01-01
1644125400,37,Fear,1970-01-01
1644211800,45,Neutral,1970-01-01
1644298200,48,Neutral,1970-01-01
1644384600,54,Neutral,1970-01-01
1644471000,50,Neutral,1970-01-01
1644557400,50,Neutral,1970-01-01
1644643800,44,Fear,1970-01-01
1644730200,44,Fear,1970-01-01
1644816600,46,Neutral,1970-01-01
1644903000,46,Neutral,1970-01-01
1644989400,51,Neutral,1970-01-01
1645075800,52,Neutral,1970-01-01
1645162200,30,Fear,1970-01-01
1645248600,25,Fear,1970-01-01
1645335000,27,Fear,1970-01-01
1645421400,25,Fear,1970-01-01
1645507800,20,Extreme Fear,1970-01-01
1645594200,25,Fear,1970-01-01
1645680600,23,Extreme Fear,1970-01-01
1645767000,27,Fear,1970-01-01
1645853400,26,Fear,1970-01-01
1645939800,26,Fear,1970-01-01
1646026200,20,Extreme Fear,1970-01-01
1646112600,51,Neutral,1970-01-01
1646199000,52,Neutral,1970-01-01
1646285400,39,Fear,1970-01-01
1646371800,33,Fear,1970-01-01
1646458200,22,Extreme Fear,1970-01-01
1646544600,22,Extreme Fear,1970-01-01
1646631000,23,Extreme Fear,1970-01-01
1646717400,21,Extreme Fear,1970-01-01
1646803800,22,Extreme Fear,1970-01-01
1646890200,28,Fear,1970-01-01
1646976600,22,Extreme Fear,1970-01-01
1647063000,22,Extreme Fear,1970-01-01
1647149400,21,Extreme Fear,1970-01-01
1647235800,23,Extreme Fear,1970-01-01
1647322200,21,Extreme Fear,1970-01-01
1647408600,24,Extreme Fear,1970-01-01
1647495000,27,Fear,1970-01-01
1647581400,25,Fear,1970-01-01
1647667800,28,Fear,1970-01-01
1647754200,31,Fear,1970-01-01
1647840600,30,Fear,1970-01-01
1647927000,26,Fear,1970-01-01
1648013400,31,Fear,1970-01-01
1648099800,40,Fear,1970-01-01
1648186200,47,Neutral,1970-01-01
1648272600,51,Neutral,1970-01-01
1648359000,49,Neutral,1970-01-01
1648445400,60,Greed,1970-01-01
1648531800,56,Greed,1970-01-01
1648618200,55,Greed,1970-01-01
1648704600,52,Neutral,1970-01-01
1648791000,50,Neutral,1970-01-01
1648877400,52,Neutral,1970-01-01
1648963800,48,Neutral,1970-01-01
1649050200,52,Neutral,1970-01-01
1649136600,53,Neutral,1970-01-01
1649223000,48,Neutral,1970-01-01
1649309400,34,Fear,1970-01-01
1649395800,37,Fear,1970-01-01
1649482200,30,Fear,1970-01-01
1649568600,34,Fear,1970-01-01
1649655000,32,Fear,1970-01-01
1649741400,20,Extreme Fear,1970-01-01
1649827800,25,Fear,1970-01-01
1649914200,28,Fear,1970-01-01
1650000600,22,Extreme Fear,1970-01-01
1650087000,28,Fear,1970-01-01
1650173400,28,Fear,1970-01-01
1650259800,24,Extreme Fear,1970-01-01
1650346200,27,Fear,1970-01-01
1650432600,27,Fear,1970-01-01
1650519000,27,Fear,1970-01-01
1650605400,26,Fear,1970-01-01
1650691800,24,Extreme Fear,1970-01-01
1650778200,24,Extreme Fear,1970-01-01
1650864600,23,Extreme Fear,1970-01-01
1650951000,27,Fear,1970-01-01
1651037400,21,Extreme Fear,1970-01-01
1651123800,24,Extreme Fear,1970-01-01
1651210200,23,Extreme Fear,1970-01-01
1651296600,20,Extreme Fear,1970-01-01
1651383000,22,Extreme Fear,1970-01-01
1651469400,28,Fear,1970-01-01
1651555800,27,Fear,1970-01-01
1651642200,21,Extreme Fear,1970-01-01
1651728600,27,Fear,1970-01-01
1651815000,22,Extreme Fear,1970-01-01
1651901400,23,Extreme Fear,1970-01-01
1651987800,18,Extreme Fear,1970-01-01
1652074200,11,Extreme Fear,1970-01-01
1652160600,10,Extreme Fear,1970-01-01
1652247000,12,Extreme Fear,1970-01-01
1652333400,12,Extreme Fear,1970-01-01
1652419800,10,Extreme Fear,1970-01-01
1652506200,9,Extreme Fear,1970-01-01
1652592600,10,Extreme Fear,1970-01-01
1652679000,14,Extreme Fear,1970-01-01
1652765400,8,Extreme Fear,1970-01-01
1652851800,12,Extreme Fear,1970-01-01
1652938200,13,Extreme Fear,1970-01-01
1653024600,13,Extreme Fear,1970-01-01
1653111000,13,Extreme Fear,1970-01-01
1653197400,14,Extreme Fear,1970-01-01
1653283800,10,Extreme Fear,1970-01-01
1653370200,12,Extreme Fear,1970-01-01
1653456600,11,Extreme Fear,1970-01-01
1653543000,12,Extreme Fear,1970-01-01
1653629400,12,Extreme Fear,1970-01-01
1653715800,13,Extreme Fear,1970-01-01
1653802200,14,Extreme Fear,1970-01-01
1653888600,10,Extreme Fear,1970-01-01
1653975000,16,Extreme Fear,1970-01-01
1654061400,17,Extreme Fear,1970-01-01
1654147800,13,Extreme Fear,1970-01-01
1654234200,10,Extreme Fear,1970-01-01
1654320600,14,Extreme Fear,1970-01-01
1654407000,10,Extreme Fear,1970-01-01
1654493400,13,Extreme Fear,1970-01-01
1654579800,15,Extreme Fear,1970-01-01
1654666200,17,Extreme Fear,1970-01-01
1654752600,11,Extreme Fear,1970-01-01
1654839000,13,Extreme Fear,1970-01-01
1654925400,12,Extreme Fear,1970-01-01
1655011800,14,Extreme Fear,1970-01-01
1655098200,11,Extreme Fear,1970-01-01
1655184600,8,Extreme Fear,1970-01-01
1655271000,7,Extreme Fear,1970-01-01
1655357400,7,Extreme Fear,1970-01-01
1655443800,9,Extreme Fear,1970-01-01
1655530200,6,Extreme Fear,1970-01-01
1655616600,6,Extreme Fear,1970-01-01
1655703000,9,Extreme Fear,1970-01-01
1655789400,9,Extreme Fear,1970-01-01
1655875800,11,Extreme Fear,1970-01-01
1655962200,11,Extreme Fear,1970-01-01
1656048600,11,Extreme Fear,1970-01-01
1656135000,14,Extreme Fear,1970-01-01
1656221400,14,Extreme Fear,1970-01-01
1656307800,12,Extreme Fear,1970-01-01
1656394200,10,Extreme Fear,1970-01-01
1656480600,13,Extreme Fear,1970-01-01
1656567000,11,Extreme Fear,1970-01-01
1656653400,11,Extreme Fear,1970-01-01
1656739800,14,Extreme Fear,1970-01-01
1656826200,11,Extreme Fear,1970-01-01
1656912600,14,Extreme Fear,1970-01-01
1656999000,19,Extreme Fear,1970-01-01
1657085400,18,Extreme Fear,1970-01-01
1657171800,18,Extreme Fear,1970-01-01
1657258200,20,Extreme Fear,1970-01-01
1657344600,24,Extreme Fear,1970-01-01
1657431000,24,Extreme Fear,1970-01-01
1657517400,22,Extreme Fear,1970-01-01
1657603800,16,Extreme Fear,1970-01-01
1657690200,15,Extreme Fear,1970-01-01
1657776600,18,Extreme Fear,1970-01-01
1657863000,15,Extreme Fear,1970-01-01
1657949400,21,Extreme Fear,1970-01-01
1658035800,24,Extreme Fear,1970-01-01
1658122200,20,Extreme Fear,1970-01-01
1658208600,30,Fear,1970-01-01
1658295000,31,Fear,1970-01-01
1658381400,34,Fear,1970-01-01
1658467800,33,Fear,1970-01-01
1658554200,31,Fear,1970-01-01
1658640600,30,Fear,1970-01-01
1658727000,30,Fear,1970-01-01
1658813400,26,Fear,1970-01-01
1658899800,28,Fear,1970-01-01
1658986200,32,Fear,1970-01-01
1659072600,39,Fear,1970-01-01
1659159000,42,Fear,1970-01-01
1659245400,39,Fear,1970-01-01
1659331800,33,Fear,1970-01-01
1659418200,31,Fear,1970-01-01
1659504600,34,Fear,1970-01-01
1659591000,30,Fear,1970-01-01
1659677400,31,Fear,1970-01-01
1659763800,31,Fear,1970-01-01
1659850200,30,Fear,1970-01-01
1659936600,30,Fear,1970-01-01
1660023000,42,Fear,1970-01-01
1660109400,31,Fear,1970-01-01
1660195800,41,Fear,1970-01-01
1660282200,42,Fear,1970-01-01
1660368600,46,Neutral,1970-01-01
1660455000,47,Neutral,1970-01-01
1660541400,45,Neutral,1970-01-01
1660627800,44,Fear,1970-01-01
1660714200,41,Fear,1970-01-01
1660800600,30,Fear,1970-01-01
1660887000,33,Fear,1970-01-01
1660973400,29,Fear,1970-01-01
1661059800,27,Fear,1970-01-01
1661146200,29,Fear,1970-01-01
1661232600,28,Fear,1970-01-01
1661319000,25,Fear,1970-01-01
1661405400,25,Fear,1970-01-01
1661491800,27,Fear,1970-01-01
1661578200,28,Fear,1970-01-01
1661664600,28,Fear,1970-01-01
1661751000,24,Extreme Fear,1970-01-01
1661837400,27,Fear,1970-01-01
1661923800,23,Extreme Fear,1970-01-01
1662010200,20,Extreme Fear,1970-01-01
1662096600,25,Fear,1970-01-01
1662183000,21,Extreme Fear,1970-01-01
1662269400,20,Extreme Fear,1970-01-01
1662355800,23,Extreme Fear,1970-01-01
1662442200,22,Extreme Fear,1970-01-01
1662528600,24,Extreme Fear,1970-01-01
1662615000,20,Extreme Fear,1970-01-01
1662701400,22,Extreme Fear,1970-01-01
1662787800,28,Fear,1970-01-01
1662874200,26,Fear,1970-01-01
1662960600,25,Fear,1970-01-01
1663047000,34,Fear,1970-01-01
1663133400,27,Fear,1970-01-01
1663219800,28,Fear,1970-01-01
1663306200,20,Extreme Fear,1970-01-01
1663392600,22,Extreme Fear,1970-01-01
1663479000,27,Fear,1970-01-01
1663565400,21,Extreme Fear,1970-01-01
1663651800,23,Extreme Fear,1970-01-01
1663738200,23,Extreme Fear,1970-01-01
1663824600,22,Extreme Fear,1970-01-01
1663911000,20,Extreme Fear,1970-01-01
1663997400,24,Extreme Fear,1970-01-01
1664083800,24,Extreme Fear,1970-01-01
1664170200,21,Extreme Fear,1970-01-01
1664256600,20,Extreme Fear,1970-01-01
1664343000,20,Extreme Fear,1970-01-01
1664429400,22,Extreme Fear,1970-01-01
1664515800,21,Extreme Fear,1970-01-01
1664602200,20,Extreme Fear,1970-01-01
1664688600,24,Extreme Fear,1970-01-01
1664775000,24,Extreme Fear,1970-01-01
1664861400,20,Extreme Fear,1970-01-01
1664947800,25,Fear,1970-01-01
1665034200,26,Fear,1970-01-01
1665120600,23,Extreme Fear,1970-01-01
1665207000,24,Extreme Fear,1970-01-01
1665293400,22,Extreme Fear,1970-01-01
1665379800,22,Extreme Fear,1970-01-01
1665466200,24,Extreme Fear,1970-01-01
1665552600,20,Extreme Fear,1970-01-01
1665639000,20,Extreme Fear,1970-01-01
1665725400,24,Extreme Fear,1970-01-01
1665811800,24,Extreme Fear,1970-01-01
1665898200,24,Extreme Fear,1970-01-01
1665984600,20,Extreme Fear,1970-01-01
1666071000,22,Extreme Fear,1970-01-01
1666157400,23,Extreme Fear,1970-01-01
1666243800,23,Extreme Fear,1970-01-01
1666330200,23,Extreme Fear,1970-01-01
1666416600,20,Extreme Fear,1970-01-01
1666503000,23,Extreme Fear,1970-01-01
1666589400,22,Extreme Fear,1970-01-01
1666675800,20,Extreme Fear,1970-01-01
1666762200,33,Fear,1970-01-01
1666848600,32,Fear,1970-01-01
1666935000,30,Fear,1970-01-01
1667021400,34,Fear,1970-01-01
1667107800,34,Fear,1970-01-01
1667194200,31,Fear,1970-01-01
1667280600,30,Fear,1970-01-01
1667367000,30,Fear,1970-01-01
1667453400,30,Fear,1970-01-01
1667539800,30,Fear,1970-01-01
1667626200,38,Fear,1970-01-01
1667712600,40,Fear,1970-01-01
1667799000,33,Fear,1970-01-01
1667885400,31,Fear,1970-01-01
1667971800,29,Fear,1970-01-01
1668058200,22,Extreme Fear,1970-01-01
1668144600,25,Fear,1970-01-01
1668231000,21,Extreme Fear,1970-01-01
1668317400,22,Extreme Fear,1970-01-01
1668403800,24,Extreme Fear,1970-01-01
1668490200,22,Extreme Fear,1970-01-01
1668576600,23,Extreme Fear,1970-01-01
1668663000,20,Extreme Fear,1970-01-01
1668749400,23,Extreme Fear,1970-01-01
1668835800,23,Extreme Fear,1970-01-01
1668922200,24,Extreme Fear,1970-01-01
1669008600,21,Extreme Fear,1970-01-01
1669095000,22,Extreme Fear,1970-01-01
1669181400,22,Extreme Fear,1970-01-01
1669267800,20,Extreme Fear,1970-01-01
1669354200,20,Extreme Fear,1970-01-01
1669440600,22,Extreme Fear,1970-01-01
1669527000,26,Fear,1970-01-01
1669613400,28,Fear,1970-01-01
1669699800,26,Fear,1970-01-01
1669786200,29,Fear,1970-01-01
1669872600,27,Fear,1970-01-01
1669959000,27,Fear,1970-01-01
1670045400,27,Fear,1970-01-01
1670131800,26,Fear,1970-01-01
1670218200,26,Fear,1970-01-01
1670304600,25,Fear,1970-01-01
1670391000,29,Fear,1970-01-01
1670477400,25,Fear,1970-01-01
1670563800,26,Fear,1970-01-01
1670650200,27,Fear,1970-01-01
1670736600,26,Fear,1970-01-01
1670823000,27,Fear,1970-01-01
1670909400,27,Fear,1970-01-01
1670995800,30,Fear,1970-01-01
1671082200,31,Fear,1970-01-01
1671168600,29,Fear,1970-01-01
1671255000,28,Fear,1970-01-01
1671341400,26,Fear,1970-01-01
1671427800,29,Fear,1970-01-01
1671514200,29,Fear,1970-01-01
1671600600,26,Fear,1970-01-01
1671687000,28,Fear,1970-01-01
1671773400,27,Fear,1970-01-01
1671859800,29,Fear,1970-01-01
1671946200,29,Fear,1970-01-01
1672032600,28,Fear,1970-01-01
1672119000,27,Fear,1970-01-01
1672205400,28,Fear,1970-01-01
1672291800,28,Fear,1970-01-01
1672378200,28,Fear,1970-01-01
1672464600,25,Fear,1970-01-01
1672551000,26,Fear,1970-01-01
1672637400,27,Fear,1970-01-01
1672723800,26,Fear,1970-01-01
1672810200,29,Fear,1970-01-01
1672896600,29,Fear,1970-01-01
1672983000,26,Fear,1970-01-01
1673069400,25,Fear,1970-01-01
1673155800,25,Fear,1970-01-01
1673242200,25,Fear,1970-01-01
1673328600,26,Fear,1970-01-01
1673415000,26,Fear,1970-01-01
1673501400,30,Fear,1970-01-01
1673587800,31,Fear,1970-01-01
1673674200,46,Neutral,1970-01-01
1673760600,52,Neutral,1970-01-01
1673847000,45,Neutral,1970-01-01
1673933400,51,Neutral,1970-01-01
1674019800,52,Neutral,1970-01-01
1674106200,45,Neutral,1970-01-01
1674192600,51,Neutral,1970-01-01
1674279000,53,Neutral,1970-01-01
1674365400,53,Neutral,1970-01-01
1674451800,50,Neutral,1970-01-01
1674538200,52,Neutral,1970-01-01
1674624600,51,Neutral,1970-01-01
1674711000,54,Neutral,1970-01-01
1674797400,55,Greed,1970-01-01
1674883800,52,Neutral,1970-01-01
1674970200,55,Greed,1970-01-01
1675056600,61,Greed,1970-01-01
1675143000,51,Neutral,1970-01-01
1675229400,56,Greed,1970-01-01
1675315800,60,Greed,1970-01-01
1675402200,60,Greed,1970-01-01
1675488600,58,Greed,1970-01-01
1675575000,58,Greed,1970-01-01
1675661400,56,Greed,1970-01-01
1675747800,54,Neutral,1970-01-01
1675834200,58,Greed,1970-01-01
1675920600,55,Greed,1970-01-01
1676007000,48,Neutral,1970-01-01
1676093400,49,Neutral,1970-01-01
1676179800,50,Neutral,1970-01-01
1676266200,48,Neutral,1970-01-01
1676352600,50,Neutral,1970-01-01
1676439000,53,Neutral,1970-01-01
1676525400,62,Greed,1970-01-01
1676611800,61,Greed,1970-01-01
1676698200,60,Greed,1970-01-01
1676784600,60,Greed,1970-01-01
1676871000,58,Greed,1970-01-01
1676957400,60,Greed,1970-01-01
1677043800,59,Greed,1970-01-01
1677130200,56,Greed,1970-01-01
1677216600,53,Neutral,1970-01-01
1677303000,52,Neutral,1970-01-01
1677389400,51,Neutral,1970-01-01
1677475800,50,Neutral,1970-01-01
1677562200,53,Neutral,1970-01-01
1677648600,50,Neutral,1970-01-01
1677735000,51,Neutral,1970-01-01
1677821400,50,Neutral,1970-01-01
1677907800,50,Neutral,1970-01-01
1677994200,47,Neutral,1970-01-01
1678080600,48,Neutral,1970-01-01
1678167000,49,Neutral,1970-01-01
1678253400,50,Neutral,1970-01-01
1678339800,44,Fear,1970-01-01
1678426200,34,Fear,1970-01-01
1678512600,33,Fear,1970-01-01
1678599000,33,Fear,1970-01-01
1678685400,49,Neutral,1970-01-01
1678771800,56,Greed,1970-01-01
1678858200,50,Neutral,1970-01-01
1678944600,52,Neutral,1970-01-01
1679031000,51,Neutral,1970-01-01
1679117400,64,Greed,1970-01-01
1679203800,63,Greed,1970-01-01
1679290200,66,Greed,1970-01-01
1679376600,68,Greed,1970-01-01
1679463000,62,Greed,1970-01-01
1679549400,57,Greed,1970-01-01
1679635800,61,Greed,1970-01-01
1679722200,64,Greed,1970-01-01
1679808600,64,Greed,1970-01-01
1679895000,64,Greed,1970-01-01
1679981400,59,Greed,1970-01-01
1680067800,57,Greed,1970-01-01
1680154200,60,Greed,1970-01-01
1680240600,63,Greed,1970-01-01
1680327000,61,Greed,1970-01-01
1680413400,63,Greed,1970-01-01
1680499800,63,Greed,1970-01-01
1680586200,62,Greed,1970-01-01
1680672600,62,Greed,1970-01-01
1680759000,63,Greed,1970-01-01
1680845400,64,Greed,1970-01-01
1680931800,61,Greed,1970-01-01
1681018200,61,Greed,1970-01-01
1681104600,62,Greed,1970-01-01
1681191000,68,Greed,1970-01-01
1681277400,65,Greed,1970-01-01
1681363800,61,Greed,1970-01-01
1681450200,68,Greed,1970-01-01
1681536600,68,Greed,1970-01-01
1681623000,68,Greed,1970-01-01
1681709400,69,Greed,1970-01-01
1681795800,58,Greed,1970-01-01
1681882200,63,Greed,1970-01-01
1681968600,52,Neutral,1970-01-01
1682055000,50,Neutral,1970-01-01
1682141400,53,Neutral,1970-01-01
1682227800,56,Greed,1970-01-01
1682314200,53,Neutral,1970-01-01
1682400600,53,Neutral,1970-01-01
1682487000,56,Greed,1970-01-01
1682573400,59,Greed,1970-01-01
1682659800,64,Greed,1970-01-01
1682746200,64,Greed,1970-01-01
1682832600,60,Greed,1970-01-01
1682919000,63,Greed,1970-01-01
1683005400,55,Greed,1970-01-01
1683091800,64,Greed,1970-01-01
1683178200,64,Greed,1970-01-01
1683264600,61,Greed,1970-01-01
1683351000,60,Greed,1970-01-01
1683437400,64,Greed,1970-01-01
1683523800,60,Greed,1970-01-01
1683610200,51,Neutral,1970-01-01
1683696600,52,Neutral,1970-01-01
1683783000,52,Neutral,1970-01-01
1683869400,49,Neutral,1970-01-01
1683955800,48,Neutral,1970-01-01
1684042200,48,Neutral,1970-01-01
1684128600,50,Neutral,1970-01-01
1684215000,54,Neutral,1970-01-01
1684301400,50,Neutral,1970-01-01
1684387800,51,Neutral,1970-01-01
1684474200,48,Neutral,1970-01-01
1684560600,48,Neutral,1970-01-01
1684647000,52,Neutral,1970-01-01
1684733400,49,Neutral,1970-01-01
1684819800,50,Neutral,1970-01-01
1684906200,50,Neutral,1970-01-01
1684992600,51,Neutral,1970-01-01
1685079000,49,Neutral,1970-01-01
1685165400,48,Neutral,1970-01-01
1685251800,50,Neutral,1970-01-01
1685338200,52,Neutral,1970-01-01
1685424600,51,Neutral,1970-01-01
1685511000,51,Neutral,1970-01-01
1685597400,52,Neutral,1970-01-01
1685683800,50,Neutral,1970-01-01
1685770200,53,Neutral,1970-01-01
1685856600,52,Neutral,1970-01-01
1685943000,53,Neutral,1970-01-01
1686029400,44,Fear,1970-01-01
1686115800,53,Neutral,1970-01-01
1686202200,50,Neutral,1970-01-01
1686288600,50,Neutral,1970-01-01
1686375000,49,Neutral,1970-01-01
1686461400,47,Neutral,1970-01-01
1686547800,47,Neutral,1970-01-01
1686634200,45,Neutral,1970-01-01
1686720600,46,Neutral,1970-01-01
1686807000,41,Fear,1970-01-01
1686893400,47,Neutral,1970-01-01
1686979800,47,Neutral,1970-01-01
1687066200,49,Neutral,1970-01-01
1687152600,47,Neutral,1970-01-01
1687239000,49,Neutral,1970-01-01
1687325400,59,Greed,1970-01-01
1687411800,65,Greed,1970-01-01
1687498200,65,Greed,1970-01-01
1687584600,62,Greed,1970-01-01
1687671000,64,Greed,1970-01-01
1687757400,55,Greed,1970-01-01
1687843800,59,Greed,1970-01-01
1687930200,62,Greed,1970-01-01
1688016600,54,Neutral,1970-01-01
1688103000,56,Greed,1970-01-01
1688189400,59,Greed,1970-01-01
1688275800,63,Greed,1970-01-01
1688362200,62,Greed,1970-01-01
1688448600,64,Greed,1970-01-01
1688535000,61,Greed,1970-01-01
1688621400,56,Greed,1970-01-01
1688707800,55,Greed,1970-01-01
1688794200,58,Greed,1970-01-01
1688880600,55,Greed,1970-01-01
1688967000,56,Greed,1970-01-01
1689053400,57,Greed,1970-01-01
1689139800,64,Greed,1970-01-01
1689226200,57,Greed,1970-01-01
1689312600,60,Greed,1970-01-01
1689399000,56,Greed,1970-01-01
1689485400,57,Greed,1970-01-01
1689571800,54,Neutral,1970-01-01
1689658200,56,Greed,1970-01-01
1689744600,50,Neutral,1970-01-01
1689831000,56,Greed,1970-01-01
1689917400,50,Neutral,1970-01-01
1690003800,52,Neutral,1970-01-01
1690090200,54,Neutral,1970-01-01
1690176600,55,Greed,1970-01-01
1690263000,50,Neutral,1970-01-01
1690349400,51,Neutral,1970-01-01
1690435800,51,Neutral,1970-01-01
1690522200,52,Neutral,1970-01-01
1690608600,52,Neutral,1970-01-01
1690695000,52,Neutral,1970-01-01
1690781400,50,Neutral,1970-01-01
1690867800,53,Neutral,1970-01-01
1690954200,53,Neutral,1970-01-01
1691040600,52,Neutral,1970-01-01
1691127000,54,Neutral,1970-01-01
1691213400,50,Neutral,1970-01-01
1691299800,49,Neutral,1970-01-01
1691386200,49,Neutral,1970-01-01
1691472600,54,Neutral,1970-01-01
1691559000,50,Neutral,1970-01-01
1691645400,53,Neutral,1970-01-01
1691731800,51,Neutral,1970-01-01
1691818200,54,Neutral,1970-01-01
1691904600,54,Neutral,1970-01-01
1691991000,50,Neutral,1970-01-01
1692077400,53,Neutral,1970-01-01
1692163800,52,Neutral,1970-01-01
1692250200,50,Neutral,1970-01-01
1692336600,37,Fear,1970-01-01
1692423000,39,Fear,1970-01-01
1692509400,37,Fear,1970-01-01
1692595800,38,Fear,1970-01-01
1692682200,37,Fear,1970-01-01
1692768600,37,Fear,1970-01-01
1692855000,41,Fear,1970-01-01
1692941400,39,Fear,1970-01-01
1693027800,38,Fear,1970-01-01
1693114200,38,Fear,1970-01-01
1693200600,39,Fear,1970-01-01
1693287000,39,Fear,1970-01-01
1693373400,49,Neutral,1970-01-01
1693459800,52,Neutral,1970-01-01
1693546200,40,Fear,1970-01-01
1693632600,39,Fear,1970-01-01
1693719000,40,Fear,1970-01-01
1693805400,40,Fear,1970-01-01
1693891800,40,Fear,1970-01-01
1693978200,42,Fear,1970-01-01
1694064600,41,Fear,1970-01-01
1694151000,46,Neutral,1970-01-01
1694237400,41,Fear,1970-01-01
1694323800,40,Fear,1970-01-01
1694410200,40,Fear,1970-01-01
1694496600,30,Fear,1970-01-01
1694583000,41,Fear,1970-01-01
1694669400,45,Neutral,1970-01-01
1694755800,45,Neutral,1970-01-01
1694842200,43,Fear,1970-01-01
1694928600,46,Neutral,1970-01-01
1695015000,46,Neutral,1970-01-01
1695101400,46,Neutral,1970-01-01
1695187800,47,Neutral,1970-01-01
1695274200,47,Neutral,1970-01-01
1695360600,43,Fear,1970-01-01
1695447000,47,Neutral,1970-01-01
1695533400,44,Fear,1970-01-01
1695619800,47,Neutral,1970-01-01
1695706200,46,Neutral,1970-01-01
1695792600,44,Fear,1970-01-01
1695879000,46,Neutral,1970-01-01
1695965400,48,Neutral,1970-01-01
1696051800,47,Neutral,1970-01-01
1696138200,48,Neutral,1970-01-01
1696224600,50,Neutral,1970-01-01
1696311000,50,Neutral,1970-01-01
1696397400,49,Neutral,1970-01-01
1696483800,48,Neutral,1970-01-01
1696570200,50,Neutral,1970-01-01
1696656600,49,Neutral,1970-01-01
1696743000,50,Neutral,1970-01-01
1696829400,50,Neutral,1970-01-01
1696915800,50,Neutral,1970-01-01
1697002200,47,Neutral,1970-01-01
1697088600,45,Neutral,1970-01-01
1697175000,44,Fear,1970-01-01
1697261400,47,Neutral,1970-01-01
1697347800,45,Neutral,1970-01-01
1697434200,47,Neutral,1970-01-01
1697520600,52,Neutral,1970-01-01
1697607000,50,Neutral,1970-01-01
1697693400,52,Neutral,1970-01-01
1697779800,53,Neutral,1970-01-01
1697866200,63,Greed,1970-01-01
1697952600,53,Neutral,1970-01-01
1698039000,53,Neutral,1970-01-01
1698125400,66,Greed,1970-01-01
1698211800,72,Greed,1970-01-01
1698298200,71,Greed,1970-01-01
1698384600,70,Greed,1970-01-01
1698471000,65,Greed,1970-01-01
1698557400,72,Greed,1970-01-01
1698643800,68,Greed,1970-01-01
1698730200,66,Greed,1970-01-01
1698816600,66,Greed,1970-01-01
1698903000,72,Greed,1970-01-01
1698989400,65,Greed,1970-01-01
1699075800,68,Greed,1970-01-01
1699162200,70,Greed,1970-01-01
1699248600,74,Greed,1970-01-01
1699335000,68,Greed,1970-01-01
1699421400,66,Greed,1970-01-01
1699507800,69,Greed,1970-01-01
1699594200,70,Greed,1970-01-01
1699680600,70,Greed,1970-01-01
1699767000,73,Greed,1970-01-01
1699853400,72,Greed,1970-01-01
1699939800,69,Greed,1970-01-01
1700026200,60,Greed,1970-01-01
1700112600,70,Greed,1970-01-01
1700199000,63,Greed,1970-01-01
1700285400,69,Greed,1970-01-01
1700371800,66,Greed,1970-01-01
1700458200,69,Greed,1970-01-01
1700544600,71,Greed,1970-01-01
1700631000,62,Greed,1970-01-01
1700717400,66,Greed,1970-01-01
1700803800,66,Greed,1970-01-01
1700890200,73,Greed,1970-01-01
1700976600,73,Greed,1970-01-01
1701063000,66,Greed,1970-01-01
1701149400,68,Greed,1970-01-01
1701235800,72,Greed,1970-01-01
1701322200,74,Greed,1970-01-01
1701408600,71,Greed,1970-01-01
1701495000,74,Greed,1970-01-01
1701581400,73,Greed,1970-01-01
1701667800,74,Greed,1970-01-01
1701754200,75,Extreme Greed,1970-01-01
1701840600,72,Greed,1970-01-01
1701927000,72,Greed,1970-01-01
1702013400,72,Greed,1970-01-01
1702099800,73,Greed,1970-01-01
1702186200,74,Greed,1970-01-01
1702272600,74,Greed,1970-01-01
1702359000,67,Greed,1970-01-01
1702445400,65,Greed,1970-01-01
1702531800,72,Greed,1970-01-01
1702618200,70,Greed,1970-01-01
1702704600,67,Greed,1970-01-01
1702791000,73,Greed,1970-01-01
1702877400,65,Greed,1970-01-01
1702963800,73,Greed,1970-01-01
1703050200,74,Greed,1970-01-01
1703136600,70,Greed,1970-01-01
1703223000,74,Greed,1970-01-01
1703309400,70,Greed,1970-01-01
1703395800,71,Greed,1970-01-01
1703482200,73,Greed,1970-01-01
